-300.0,9432
-300.0,9404
-300.0,9376
-300.0,9348
-300.0,9319
-300.0,9291
-300.0,9262
-300.0,9234
-300.0,9205
-300.0,9176
-300.0,9147
-300.0,9118
-300.0,9088
-300.0,9058
-300.0,9028
-300.0,8999
-300.0,8968
-300.0,8938
-300.0,8908
-300.0,8878
-300.0,8847
-300.0,8816
-300.0,8786
-300.0,8755
-300.0,8723
-300.0,8692
-300.0,8660
-300.0,8629
-300.0,8597
-300.0,8565
-300.0,8534
-300.0,8502
-300.0,8470
-300.0,8438
-300.0,8406
-300.0,8374
-300.0,8341
-300.0,8309
-300.0,8276
-300.0,8244
-300.0,8211
-300.0,8178
-300.0,8145
-300.0,8112
-300.0,8080
-300.0,8046
-300.0,8013
-300.0,7980
-300.0,7946
-300.0,7913
-300.0,7880
-300.0,7846
-300.0,7807
-300.0,7779
-300.0,7745
-300.0,7711
-300.0,7677
-300.0,7644
-300.0,7610
-300.0,7576
-300.0,7542
-300.0,7507
-300.0,7473
-300.0,7439
-300.0,7404
-300.0,7370
-300.0,7301
-300.0,7266
-300.0,7232
-300.0,7197
-300.0,7162
-300.0,7127
-300.0,7092
-300.0,7058
-300.0,7023
-300.0,6988
-300.0,6953
-300.0,6918
-300.0,6883
-300.0,6848
-300.0,6813
-300.0,6778
-300.0,6742
-300.0,6707
-300.0,6672
-300.0,6636
-300.0,6601
-300.0,6565
-300.0,6530
-300.0,6494
-300.0,6459
-300.0,6423
-300.0,6387
-300.0,6352
-300.0,6316
-300.0,6280
-300.0,6244
-300.0,6209
-300.0,6173
-300.0,6137
-300.0,6102
-300.0,6066
-300.0,6030
-300.0,5994
-300.0,5958
-300.0,5922
-300.0,5886
-300.0,5850
-300.0,5814
-300.0,5778
-300.0,5742
-300.0,5706
-300.0,5670
-300.0,5633
-300.0,5597
-300.0,5561
-300.0,5525
-300.0,5488
-300.0,5452
-300.0,5416
-300.0,5380
-300.0,5343
-300.0,5307
-300.0,5271
-300.0,5234
-300.0,5198
-300.0,5161
-300.0,5125
-300.0,5088
-300.0,5052
-300.0,5015
-300.0,4978
-300.0,4942
-300.0,4905
-300.0,4869
-300.0,4832
-300.0,4796
-300.0,4759
-300.0,4723
-300.0,4686
-300.0,4649
-300.0,4613
-300.0,4576
-300.0,4539
-300.0,4503
-300.0,4466
-300.0,4392
-300.0,4356
-300.0,4319
-300.0,4282
-300.0,4245
-300.0,4208
-300.0,4171
-300.0,4134
-300.0,4097
-300.0,4061
-300.0,4024
-300.0,3987
-300.0,3950
-300.0,3913
-300.0,3876
-300.0,3840
-300.0,3803
-300.0,3766
-300.0,3729
-300.0,3692
-300.0,3655
-300.0,3618
-300.0,3581
-300.0,3544
-300.0,3507
-300.0,3470
-300.0,3433
-300.0,3396
-300.0,3358
-300.0,3322
-300.0,3285
-300.0,3248
-300.0,3211
-300.0,3174
-300.0,3137
-300.0,3100
-300.0,3062
-300.0,3025
-300.0,2988
-300.0,2951
-300.0,2914
-300.0,2877
-300.0,2840
-300.0,2802
-300.0,2765
-300.0,2728
-300.0,2691
-300.0,2654
-300.0,2617
-300.0,2580
-300.0,2542
-300.0,2505
-300.0,2468
-300.0,2431
-300.0,2394
-300.0,2357
-300.0,2320
-300.0,2283
-300.0,2245
-300.0,2208
-300.0,2170
-300.0,2133
-300.0,2096
-300.0,2059
-300.0,2021
-300.0,1984
-300.0,1947
-300.0,1910
-300.0,1872
-300.0,1835
-300.0,1798
-300.0,1760
-300.0,1723
-300.0,1686
-300.0,1649
-300.0,1612
-300.0,1575
-300.0,1537
-300.0,1463
-300.0,1425
-300.0,1388
-300.0,1350
-300.0,1313
-300.0,1276
-300.0,1239
-300.0,1202
-300.0,1164
-300.0,1127
-300.0,1090
-300.0,1052
-300.0,1015
-300.0,978
-300.0,940
-300.0,903
-300.0,866
-300.0,828
-300.0,791
-300.0,754
-300.0,716
-300.0,679
-300.0,641
-300.0,604
-300.0,566
-300.0,529
400.0,492
400.0,460
400.0,430
400.0,405
400.0,383
400.0,364
400.0,348
400.0,336
400.0,326
400.0,319
400.0,314
400.0,312
400.0,312
400.0,314
400.0,319
400.0,324
400.0,332
400.0,340
400.0,350
400.0,362
400.0,374
400.0,388
400.0,403
400.0,419
400.0,436
400.0,454
400.0,472
400.0,492
400.0,512
400.0,534
400.0,556
400.0,579
400.0,607
400.0,628
400.0,653
400.0,679
400.0,706
400.0,733
400.0,761
400.0,789
400.0,818
400.0,848
400.0,878
400.0,908
400.0,940
400.0,971
400.0,1004
400.0,1036
400.0,1069
400.0,1103
400.0,1137
400.0,1171
400.0,1206
400.0,1277
400.0,1313
400.0,1349
400.0,1392
400.0,1424
400.0,1461
400.0,1499
400.0,1537
400.0,1576
400.0,1615
400.0,1654
400.0,1693
400.0,1739
400.0,1772
400.0,1813
400.0,1853
400.0,1894
400.0,1935
400.0,1976
400.0,2018
400.0,2059
400.0,2101
400.0,2143
400.0,2186
400.0,2229
400.0,2272
400.0,2315
400.0,2358
400.0,2408
400.0,2445
400.0,2489
400.0,2533
400.0,2577
400.0,2621
400.0,2666
400.0,2711
400.0,2756
400.0,2801
400.0,2846
400.0,2891
400.0,2936
400.0,2982
400.0,3028
400.0,3074
400.0,3120
400.0,3166
400.0,3212
400.0,3259
400.0,3305
400.0,3351
400.0,3398
400.0,3445
400.0,3492
400.0,3546
400.0,3586
400.0,3634
400.0,3681
400.0,3728
400.0,3776
400.0,3824
400.0,3871
400.0,3919
400.0,3967
400.0,4015
400.0,4062
400.0,4110
400.0,4159
400.0,4207
400.0,4256
400.0,4304
400.0,4352
400.0,4401
400.0,4450
400.0,4498
400.0,4547
400.0,4596
400.0,4645
400.0,4694
400.0,4750
400.0,4841
400.0,4890
400.0,4939
400.0,4988
400.0,5038
400.0,5087
400.0,5136
400.0,5186
400.0,5235
400.0,5285
400.0,5334
400.0,5384
400.0,5434
400.0,5483
400.0,5533
400.0,5583
400.0,5633
400.0,5682
400.0,5732
400.0,5782
400.0,5832
400.0,5882
400.0,5933
400.0,5990
400.0,6033
400.0,6083
400.0,6133
400.0,6183
400.0,6233
400.0,6284
400.0,6334
400.0,6384
400.0,6434
400.0,6484
400.0,6535
400.0,6585
400.0,6636
400.0,6686
400.0,6737
400.0,6788
400.0,6838
400.0,6888
400.0,6939
400.0,6989
400.0,7040
400.0,7091
400.0,7142
400.0,7192
400.0,7251
400.0,7294
400.0,7344
400.0,7395
400.0,7446
400.0,7497
400.0,7548
400.0,7598
400.0,7649
400.0,7700
400.0,7750
400.0,7802
400.0,7852
400.0,7904
400.0,7954
400.0,8006
400.0,8056
400.0,8107
400.0,8158
400.0,8209
400.0,8260
400.0,8311
400.0,8362
400.0,8413
400.0,8464
400.0,8523
400.0,8566
400.0,8617
400.0,8669
400.0,8720
400.0,8771
400.0,8873
400.0,8924
400.0,8976
400.0,9027
400.0,9078
400.0,9129
400.0,9180
400.0,9232
400.0,9283
400.0,9334
400.0,9385
400.0,9436
400.0,9488
400.0,9539
400.0,9590
400.0,9642
400.0,9692
400.0,9744
400.0,9795
400.0,9854
400.0,9898
400.0,9949
400.0,10001
400.0,10052
400.0,10103
400.0,10154
400.0,10206
400.0,10258
400.0,10309
400.0,10360
400.0,10412
400.0,10463
400.0,10514
400.0,10565
400.0,10617
400.0,10668
400.0,10720
400.0,10771
400.0,10823
400.0,10874
400.0,10925
400.0,10976
400.0,11028
400.0,11080
400.0,11131
400.0,11183
400.0,11234
400.0,11285
400.0,11336
400.0,11388
400.0,11440
400.0,11491
400.0,11543
400.0,11594
400.0,11646
400.0,11697
400.0,11748
400.0,11800
400.0,11852
400.0,11903
400.0,11955
400.0,12006
400.0,12057
400.0,12108
400.0,12160
400.0,12212
400.0,12263
400.0,12315
400.0,12366
400.0,12418
400.0,12469
400.0,12521
400.0,12572
400.0,12624
400.0,12675
400.0,12727
400.0,12778
400.0,12830
400.0,12881
400.0,12932
400.0,12984
400.0,13036
400.0,13088
400.0,13139
400.0,13191
400.0,13242
400.0,13294
400.0,13345
400.0,13397
400.0,13448
400.0,13500
400.0,13552
400.0,13603
400.0,13655
400.0,13706
400.0,13758
400.0,13809
400.0,13861
400.0,13913
400.0,13964
400.0,14016
400.0,14067
400.0,14119
400.0,14170
400.0,14222
400.0,14274
400.0,14325
400.0,14377
400.0,14428
400.0,14488
400.0,14531
400.0,14583
400.0,14635
400.0,14686
400.0,14738
400.0,14790
400.0,14841
400.0,14892
-400.0,14996
-400.0,15044
-400.0,15088
-400.0,15126
-400.0,15161
-400.0,15191
-400.0,15218
-400.0,15241
-400.0,15260
-400.0,15277
-400.0,15290
-400.0,15301
-400.0,15309
-400.0,15314
-400.0,15316
-400.0,15317
-400.0,15315
-400.0,15312
-400.0,15306
-400.0,15300
-400.0,15292
-400.0,15282
-400.0,15271
-400.0,15259
-400.0,15246
-400.0,15231
-400.0,15215
-400.0,15198
-400.0,15181
-400.0,15162
-400.0,15143
-400.0,15123
-400.0,15102
-400.0,15080
-400.0,15058
-400.0,15035
-400.0,15011
-400.0,14986
-400.0,14961
-400.0,14935
-400.0,14908
-400.0,14881
-400.0,14854
-400.0,14825
-400.0,14796
-400.0,14767
-400.0,14736
-400.0,14706
-400.0,14674
-400.0,14643
-400.0,14610
-400.0,14577
-400.0,14544
-400.0,14510
-400.0,14476
-400.0,14442
-400.0,14407
-400.0,14372
-400.0,14336
-400.0,14300
-400.0,14263
-400.0,14226
-400.0,14189
-400.0,14151
-400.0,14114
-400.0,14075
-400.0,14037
-400.0,13998
-400.0,13959
-400.0,13919
-400.0,13879
-400.0,13839
-400.0,13799
-400.0,13758
-400.0,13717
-400.0,13676
-400.0,13635
-400.0,13593
-400.0,13552
-400.0,13509
-400.0,13424
-400.0,13382
-400.0,13339
-400.0,13296
-400.0,13252
-400.0,13209
-400.0,13165
-400.0,13121
-400.0,13077
-400.0,13032
-400.0,12988
-400.0,12943
-400.0,12898
-400.0,12853
-400.0,12808
-400.0,12763
-400.0,12718
-400.0,12672
-400.0,12626
-400.0,12580
-400.0,12534
-400.0,12488
-400.0,12442
-400.0,12396
-400.0,12350
-400.0,12303
-400.0,12256
-400.0,12209
-400.0,12162
-400.0,12115
-400.0,12068
-400.0,12021
-400.0,11974
-400.0,11926
-400.0,11879
-400.0,11831
-400.0,11783
-400.0,11735
-400.0,11688
-400.0,11640
-400.0,11592
-400.0,11543
-400.0,11495
-400.0,11447
-400.0,11398
-400.0,11350
-400.0,11301
-400.0,11253
-400.0,11204
-400.0,11156
-400.0,11107
-400.0,11058
-400.0,11009
-400.0,10960
-400.0,10911
-400.0,10862
-400.0,10812
-400.0,10763
-400.0,10714
-400.0,10664
-400.0,10615
-400.0,10566
-400.0,10516
-400.0,10467
-400.0,10417
-400.0,10368
-400.0,10318
-400.0,10268
-400.0,10218
-400.0,10169
-400.0,10119
-400.0,10069
-400.0,10019
-400.0,9969
-400.0,9919
-400.0,9869
-400.0,9819
-400.0,9769
-400.0,9719
-400.0,9669
-400.0,9569
-400.0,9518
-400.0,9468
-400.0,9418
-400.0,9367
-400.0,9316
-400.0,9266
-400.0,9216
-400.0,9166
-400.0,9115
-400.0,9065
-400.0,9014
-400.0,8964
-400.0,8913
-400.0,8863
-400.0,8812
-400.0,8762
-400.0,8711
-400.0,8660
-400.0,8609
-400.0,8558
-400.0,8508
-400.0,8457
-400.0,8406
-400.0,8356
-400.0,8305
-400.0,8254
-400.0,8203
-400.0,8152
-400.0,8102
-400.0,8051
-400.0,8000
-400.0,7949
-400.0,7898
-400.0,7847
-400.0,7796
-400.0,7745
-400.0,7694
-400.0,7643
-400.0,7592
-400.0,7542
-400.0,7490
-400.0,7440
-400.0,7388
-400.0,7337
-400.0,7286
-400.0,7235
-400.0,7184
-400.0,7133
-400.0,7082
-400.0,7031
-400.0,6980
-400.0,6928
-400.0,6877
-400.0,6826
-400.0,6775
-400.0,6724
-400.0,6673
-400.0,6622
-400.0,6570
-400.0,6519
-400.0,6468
-400.0,6417
-400.0,6365
-400.0,6314
-400.0,6263
-400.0,6212
-400.0,6160
-400.0,6109
-400.0,6058
-400.0,6007
-400.0,5956
-400.0,5904
-400.0,5853
-400.0,5801
-400.0,5750
-400.0,5699
-400.0,5648
-400.0,5596
-400.0,5545
-400.0,5442
-400.0,5391
-400.0,5340
-400.0,5288
-400.0,5237
-400.0,5186
-400.0,5134
-400.0,5083
-400.0,5031
-400.0,4980
-400.0,4928
-400.0,4877
-400.0,4826
-400.0,4774
-400.0,4723
-400.0,4672
-400.0,4620
-400.0,4569
-400.0,4517
-400.0,4466
-400.0,4415
-400.0,4363
-400.0,4312
-400.0,4260
-400.0,4209
-400.0,4157
-400.0,4106
-400.0,4054
-400.0,4003
-400.0,3952
-400.0,3900
-400.0,3849
-400.0,3797
-400.0,3746
-400.0,3694
-400.0,3643
-400.0,3592
-400.0,3540
-400.0,3488
-400.0,3437
-400.0,3385
-400.0,3334
-400.0,3282
-400.0,3231
-400.0,3180
-400.0,3128
-400.0,3077
-400.0,3025
-400.0,2974
-400.0,2922
-400.0,2870
-400.0,2819
-400.0,2768
-400.0,2716
-400.0,2664
-400.0,2613
-400.0,2562
-400.0,2510
-400.0,2459
-400.0,2407
-400.0,2356
-400.0,2304
-400.0,2253
-400.0,2201
-400.0,2149
-400.0,2098
-400.0,2046
-400.0,1995
-400.0,1943
-400.0,1892
-400.0,1840
-400.0,1788
-400.0,1737
-400.0,1686
-400.0,1634
-400.0,1583
-400.0,1531
-400.0,1480
-400.0,1376
-400.0,1325
-400.0,1273
-400.0,1222
-400.0,1170
-400.0,1119
-400.0,1067
-400.0,1016
-400.0,964
-400.0,912
-400.0,861
-400.0,809
500.0,752
500.0,716
500.0,680
500.0,650
500.0,625
500.0,604
500.0,589
500.0,577
500.0,569
500.0,565
500.0,564
500.0,566
500.0,572
500.0,579
500.0,589
500.0,601
500.0,615
500.0,631
500.0,649
500.0,668
500.0,689
500.0,711
500.0,734
500.0,759
500.0,785
500.0,812
500.0,840
500.0,869
500.0,900
500.0,931
500.0,963
500.0,996
500.0,1031
500.0,1066
500.0,1102
500.0,1138
500.0,1176
500.0,1214
500.0,1253
500.0,1292
500.0,1332
500.0,1374
500.0,1415
500.0,1458
500.0,1500
500.0,1544
500.0,1588
500.0,1632
500.0,1676
500.0,1721
500.0,1767
500.0,1813
500.0,1860
500.0,1907
500.0,1954
500.0,2002
500.0,2050
500.0,2098
500.0,2148
500.0,2197
500.0,2246
500.0,2296
500.0,2347
500.0,2397
500.0,2448
500.0,2499
500.0,2602
500.0,2654
500.0,2706
500.0,2758
500.0,2811
500.0,2864
500.0,2917
500.0,2970
500.0,3024
500.0,3078
500.0,3132
500.0,3186
500.0,3240
500.0,3294
500.0,3348
500.0,3412
500.0,3458
500.0,3513
500.0,3568
500.0,3624
500.0,3679
500.0,3735
500.0,3790
500.0,3846
500.0,3902
500.0,3959
500.0,4015
500.0,4071
500.0,4127
500.0,4184
500.0,4240
500.0,4298
500.0,4354
500.0,4412
500.0,4468
500.0,4525
500.0,4583
500.0,4640
500.0,4698
500.0,4755
500.0,4821
500.0,4870
500.0,4927
500.0,4985
500.0,5043
500.0,5101
500.0,5159
500.0,5217
500.0,5275
500.0,5333
500.0,5391
500.0,5449
500.0,5508
500.0,5566
500.0,5624
500.0,5683
500.0,5741
500.0,5800
500.0,5858
500.0,5917
500.0,5976
500.0,6035
500.0,6093
500.0,6152
500.0,6210
500.0,6278
500.0,6328
500.0,6387
500.0,6446
500.0,6505
500.0,6564
500.0,6623
500.0,6682
500.0,6741
500.0,6800
500.0,6859
500.0,6918
500.0,6977
500.0,7036
500.0,7155
500.0,7214
500.0,7274
500.0,7333
500.0,7392
500.0,7452
500.0,7511
500.0,7570
500.0,7630
500.0,7689
500.0,7757
500.0,7808
500.0,7867
500.0,7927
500.0,7986
500.0,8046
500.0,8105
500.0,8164
500.0,8224
500.0,8284
500.0,8343
500.0,8403
500.0,8462
500.0,8522
500.0,8581
500.0,8641
500.0,8701
500.0,8760
500.0,8820
500.0,8880
500.0,8939
500.0,8999
500.0,9058
500.0,9118
500.0,9178
500.0,9247
500.0,9297
500.0,9356
500.0,9416
500.0,9476
500.0,9536
500.0,9596
500.0,9655
500.0,9715
500.0,9774
500.0,9834
500.0,9894
500.0,9954
500.0,10014
500.0,10074
500.0,10133
500.0,10193
500.0,10253
500.0,10313
500.0,10373
500.0,10433
500.0,10492
500.0,10552
500.0,10612
500.0,10672
500.0,10741
500.0,10792
500.0,10851
500.0,10911
500.0,10971
500.0,11031
500.0,11091
500.0,11151
500.0,11211
500.0,11270
500.0,11330
500.0,11390
500.0,11450
500.0,11510
500.0,11570
500.0,11630
500.0,11690
500.0,11749
500.0,11809
500.0,11930
500.0,11989
500.0,12049
500.0,12109
500.0,12169
500.0,12238
500.0,12289
500.0,12349
500.0,12409
500.0,12469
500.0,12528
500.0,12588
500.0,12648
500.0,12708
500.0,12768
500.0,12828
500.0,12888
500.0,12948
500.0,13008
500.0,13068
500.0,13128
500.0,13188
500.0,13248
500.0,13308
500.0,13368
500.0,13428
500.0,13488
500.0,13548
500.0,13608
500.0,13668
500.0,13728
500.0,13788
500.0,13848
500.0,13908
500.0,13968
500.0,14028
500.0,14088
500.0,14148
500.0,14207
500.0,14268
500.0,14337
500.0,14388
500.0,14448
500.0,14508
500.0,14568
500.0,14628
500.0,14688
500.0,14748
500.0,14808
500.0,14868
500.0,14928
500.0,14988
500.0,15048
500.0,15108
500.0,15168
500.0,15228
500.0,15288
500.0,15348
500.0,15408
500.0,15468
500.0,15528
500.0,15588
500.0,15648
500.0,15708
500.0,15768
500.0,15828
500.0,15888
500.0,15948
500.0,16008
500.0,16068
500.0,16128
500.0,16188
500.0,16248
500.0,16309
500.0,16369
500.0,16429
500.0,16488
500.0,16548
500.0,16608
500.0,16729
500.0,16789
500.0,16849
500.0,16909
500.0,16969
500.0,17029
500.0,17089
500.0,17149
500.0,17209
500.0,17269
500.0,17329
500.0,17389
500.0,17450
500.0,17510
500.0,17570
500.0,17630
500.0,17699
500.0,17750
500.0,17810
500.0,17870
500.0,17930
500.0,17990
500.0,18050
500.0,18110
500.0,18170
500.0,18231
-500.0,18291
-500.0,18345
-500.0,18391
-500.0,18428
-500.0,18459
-500.0,18485
-500.0,18506
-500.0,18522
-500.0,18534
-500.0,18542
-500.0,18547
-500.0,18548
-500.0,18547
-500.0,18542
-500.0,18535
-500.0,18527
-500.0,18516
-500.0,18503
-500.0,18488
-500.0,18471
-500.0,18453
-500.0,18433
-500.0,18412
-500.0,18390
-500.0,18366
-500.0,18340
-500.0,18314
-500.0,18286
-500.0,18258
-500.0,18228
-500.0,18197
-500.0,18165
-500.0,18132
-500.0,18099
-500.0,18064
-500.0,18029
-500.0,17993
-500.0,17956
-500.0,17918
-500.0,17880
-500.0,17841
-500.0,17801
-500.0,17760
-500.0,17720
-500.0,17678
-500.0,17636
-500.0,17593
-500.0,17550
-500.0,17505
-500.0,17461
-500.0,17416
-500.0,17370
-500.0,17324
-500.0,17278
-500.0,17231
-500.0,17184
-500.0,17136
-500.0,17088
-500.0,17040
-500.0,16991
-500.0,16942
-500.0,16892
-500.0,16842
-500.0,16792
-500.0,16742
-500.0,16691
-500.0,16640
-500.0,16589
-500.0,16537
-500.0,16485
-500.0,16434
-500.0,16381
-500.0,16329
-500.0,16276
-500.0,16223
-500.0,16170
-500.0,16116
-500.0,16063
-500.0,16009
-500.0,15955
-500.0,15900
-500.0,15846
-500.0,15791
-500.0,15737
-500.0,15682
-500.0,15627
-500.0,15572
-500.0,15516
-500.0,15461
-500.0,15405
-500.0,15349
-500.0,15293
-500.0,15237
-500.0,15125
-500.0,15068
-500.0,15012
-500.0,14955
-500.0,14899
-500.0,14842
-500.0,14785
-500.0,14719
-500.0,14671
-500.0,14614
-500.0,14556
-500.0,14499
-500.0,14442
-500.0,14384
-500.0,14327
-500.0,14269
-500.0,14211
-500.0,14154
-500.0,14096
-500.0,14038
-500.0,13980
-500.0,13922
-500.0,13864
-500.0,13805
-500.0,13747
-500.0,13688
-500.0,13630
-500.0,13572
-500.0,13513
-500.0,13455
-500.0,13396
-500.0,13338
-500.0,13279
-500.0,13220
-500.0,13162
-500.0,13103
-500.0,13044
-500.0,12985
-500.0,12926
-500.0,12867
-500.0,12808
-500.0,12749
-500.0,12690
-500.0,12631
-500.0,12572
-500.0,12513
-500.0,12454
-500.0,12395
-500.0,12336
-500.0,12276
-500.0,12217
-500.0,12158
-500.0,12098
-500.0,12039
-500.0,11980
-500.0,11920
-500.0,11861
-500.0,11801
-500.0,11742
-500.0,11682
-500.0,11623
-500.0,11564
-500.0,11504
-500.0,11444
-500.0,11385
-500.0,11325
-500.0,11266
-500.0,11206
-500.0,11147
-500.0,11087
-500.0,11028
-500.0,10968
-500.0,10908
-500.0,10848
-500.0,10789
-500.0,10729
-500.0,10669
-500.0,10609
-500.0,10490
-500.0,10430
-500.0,10371
-500.0,10311
-500.0,10251
-500.0,10191
-500.0,10131
-500.0,10072
-500.0,10012
-500.0,9952
-500.0,9892
-500.0,9832
-500.0,9772
-500.0,9712
-500.0,9653
-500.0,9593
-500.0,9533
-500.0,9473
-500.0,9413
-500.0,9353
-500.0,9293
-500.0,9233
-500.0,9173
-500.0,9113
-500.0,9053
-500.0,8993
-500.0,8933
-500.0,8873
-500.0,8813
-500.0,8753
-500.0,8693
-500.0,8633
-500.0,8573
-500.0,8513
-500.0,8453
-500.0,8393
-500.0,8333
-500.0,8273
-500.0,8212
-500.0,8152
-500.0,8092
-500.0,8032
-500.0,7972
-500.0,7912
-500.0,7852
-500.0,7792
-500.0,7732
-500.0,7672
-500.0,7612
-500.0,7552
-500.0,7492
-500.0,7431
-500.0,7371
-500.0,7311
-500.0,7251
-500.0,7191
-500.0,7131
-500.0,7070
-500.0,7010
-500.0,6950
-500.0,6890
-500.0,6830
-500.0,6770
-500.0,6710
-500.0,6650
-500.0,6589
-500.0,6529
-500.0,6469
-500.0,6409
-500.0,6348
-500.0,6288
-500.0,6228
-500.0,6168
-500.0,6108
-500.0,6048
-500.0,5988
-500.0,5928
-500.0,5867
-500.0,5807
-500.0,5687
-500.0,5627
-500.0,5566
-500.0,5506
-500.0,5446
-500.0,5386
-500.0,5326
-500.0,5266
-500.0,5206
-500.0,5145
-500.0,5085
-500.0,5025
-500.0,4964
-500.0,4904
-500.0,4844
-500.0,4784
-500.0,4724
-500.0,4664
-500.0,4604
-500.0,4544
-500.0,4484
-500.0,4424
-500.0,4363
-500.0,4303
-500.0,4243
-500.0,4182
-500.0,4122
-500.0,4062
-500.0,4002
-500.0,3942
-500.0,3882
-500.0,3822
-500.0,3762
-500.0,3701
-500.0,3641
-500.0,3581
-500.0,3521
-500.0,3461
-500.0,3400
-500.0,3340
-500.0,3280
-500.0,3220
-500.0,3160
-500.0,3100
-500.0,3040
-500.0,2980
-500.0,2920
-500.0,2859
-500.0,2799
-500.0,2739
-500.0,2679
-500.0,2619
-500.0,2558
-500.0,2498
-500.0,2438
-500.0,2378
-500.0,2318
-500.0,2258
-500.0,2198
-500.0,2137
-500.0,2077
-500.0,2017
-500.0,1957
-500.0,1896
-500.0,1836
-500.0,1776
-500.0,1716
-500.0,1656
-500.0,1596
-500.0,1535
-500.0,1475
-500.0,1415
-500.0,1355
-500.0,1294
-500.0,1234
-500.0,1174
-500.0,1114
-500.0,1054
-500.0,933
-500.0,873
600.0,814
600.0,765
600.0,726
600.0,696
600.0,674
600.0,659
600.0,649
600.0,644
600.0,644
600.0,648
600.0,655
600.0,666
600.0,679
600.0,695
600.0,714
600.0,735
600.0,758
600.0,783
600.0,810
600.0,839
600.0,869
600.0,900
600.0,934
600.0,968
600.0,1005
600.0,1042
600.0,1081
600.0,1120
600.0,1161
600.0,1203
600.0,1246
600.0,1290
600.0,1334
600.0,1380
600.0,1434
600.0,1474
600.0,1522
600.0,1571
600.0,1620
600.0,1670
600.0,1720
600.0,1772
600.0,1823
600.0,1876
600.0,1928
600.0,1982
600.0,2036
600.0,2090
600.0,2144
600.0,2200
600.0,2256
600.0,2312
600.0,2368
600.0,2425
600.0,2482
600.0,2539
600.0,2596
